borough,neighborhood,building_class_category,tax_class_at_present,block,lot,ease_ment,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,year
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,5391,10,NA,A5,4724 AMBOY ROAD,NA,10312,1,0,1,2997,910,2002,1,A5,0,44439,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,5396,41,NA,A1,21 TALLMAN STREET,NA,10312,1,0,1,9968,3940,1990,1,A1,0,44274,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,5397,30,NA,A1,5 EYLANDT STREET,NA,10312,1,0,1,10120,3000,1984,1,A1,0,44259,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,5398,35,NA,A2,195 HAROLD AVENUE,NA,10312,1,0,1,10296,3770,1984,1,A2,1170000,44393,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,5401,5,NA,A2,28 JANSEN STREET,NA,10312,1,0,1,10800,2164,1980,1,A2,0,44539,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,5401,42,NA,A2,265 HAROLD AVENUE,NA,10312,1,0,1,8190,2100,1980,1,A2,925000,44498,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,5403,1,NA,A1,268 SHIRLEY AVENUE,NA,10312,1,0,1,6900,902,1920,1,A1,555000,44501,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,5404,1,NA,A1,114 NOEL STREET,NA,10312,1,0,1,7904,3000,1999,1,A1,1300000,44487,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,5407,6,NA,A1,118 ELMBANK STREET,NA,10312,1,0,1,6200,2580,1975,1,A1,0,44244,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,5425,51,NA,A1,469 HAROLD AVENUE,NA,10312,1,0,1,3249,1440,1997,1,A1,820000,44378,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,5426,21,NA,A1,1760 ARDEN AVENUE,NA,10312,1,0,1,4600,3027,2008,1,A1,1085000,44217,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6205,14,NA,A5,97 EAGAN AVENUE,NA,10312,1,0,1,1845,1854,1986,1,A5,547500,44302,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6205,43,NA,A5,64 SEGUINE PLACE,NA,10312,1,0,1,1471,1187,1986,1,A5,415000,44378,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6205,46,NA,A5,58 SEGUINE PLACE,NA,10312,1,0,1,2243,1373,1986,1,A5,455000,44217,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6205,119,NA,A5,34 MAY PLACE,NA,10312,1,0,1,2475,2495,1986,1,A5,670000,44312,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6211,34,NA,A5,100 SEGUINE PLACE,NA,10312,1,0,1,1550,1521,1986,1,A5,530000,44546,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6211,41,NA,A5,90 SEGUINE PLACE,NA,10312,1,0,1,1508,1068,1986,1,A5,0,44455,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6212,46,NA,A5,44 LUCY LOOP,NA,10312,1,0,1,2700,1500,2000,1,A5,640000,44473,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6212,50,NA,A5,36 LUCY LOOP,NA,10312,1,0,1,2870,1500,2000,1,A5,45000,44225,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6212,164,NA,A6,89 JEANETTE AVENUE,NA,10312,1,0,1,4000,816,1960,1,A6,265000,44399,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6214,34,NA,A5,52 EAGAN AVENUE,NA,10312,1,0,1,2400,1368,2000,1,A5,650000,44406,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6214,57,NA,A1,96 EAGAN AVE,NA,10312,1,0,1,10000,2755,1955,1,A1,940000,44211,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6215,44,NA,A2,142 FABIAN STREET,NA,10312,1,0,1,7500,800,1955,1,A2,0,44447,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6216,33,NA,A5,10 EAGAN AVENUE,NA,10312,1,0,1,2333,1145,1994,1,A5,477000,44207,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6216,40,NA,A5,30 EAGAN AVENUE,NA,10312,1,0,1,1333,1515,1992,1,A5,495000,44298,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6216,140,NA,A5,32 EAGAN AVENUE,NA,10312,1,0,1,1333,1515,1992,1,A5,479000,44335,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6217,13,NA,A1,109 BARCLAY AVENUE,NA,10312,1,0,1,5000,1617,1965,1,A1,0,44449,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6219,19,NA,A5,59 ENDVIEW STREET,NA,10312,1,0,1,1759,1700,2004,1,A5,605000,44435,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6219,23,NA,A5,51 ENDVIEW STREET,NA,10312,1,0,1,1567,1700,2004,1,A5,603000,44421,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6220,20,NA,A5,31 BARB STREET,NA,10312,1,0,1,1585,1339,2004,1,A5,570988,44432,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6220,35,NA,A5,28 LORRAINE AVENUE,NA,10312,1,0,1,2415,1344,2002,1,A5,588000,44393,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6220,40,NA,A5,30 LORRAIN AVENUE,NA,10312,1,0,1,5404,1344,2002,1,A5,602000,44508,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6221,13,NA,A1,1004 ARDEN AVENUE,NA,10312,1,0,1,3675,770,1925,1,A1,0,44452,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6221,47,NA,A5,43 JEANNETTE AVENUE,NA,10312,1,0,1,2400,1580,2004,1,A5,637000,44218,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6227,4,NA,A2,105 JEFFERSON BOULEVARD,NA,10312,1,0,1,6732,1561,1965,1,A2,850000,44552,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6227,35,NA,A2,142 DETROIT AVENUE,NA,10312,1,0,1,4000,1848,1965,1,A2,575000,44204,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6227,71,NA,A1,944 CARLTON BOULEVARD,NA,10312,1,0,1,4125,1408,1935,1,A1,710000,44328,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6229,7,NA,A1,171 JEFFERSON BOULEVARD,NA,10312,1,0,1,7920,2472,1955,1,A1,740000,44312,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6232,47,NA,A2,626 ARDEN AVENUE,NA,10312,1,0,1,6000,1120,1960,1,A2,485000,44439,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6233,25,NA,A2,210 RENSSELAER AVENUE,NA,10312,1,0,1,4000,960,1960,1,A2,0,44516,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6234,1,NA,A2,237 RENSSELAER AVENUE,NA,10312,1,0,1,5000,1144,1965,1,A2,0,44540,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6236,41,NA,A1,516 ARDEN AVENUE,NA,10312,1,0,1,6000,1306,1935,1,A1,650000,44221,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6238,33,NA,A2,222 CROWN AVENUE,NA,10312,1,0,1,4000,2220,1975,1,A2,695000,44315,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6239,4,NA,A1,465 JEFFERSON BOULEVARD,NA,10312,1,0,1,6000,3454,1940,1,A1,780000,44456,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6239,11,NA,S1,483 JEFFERSON BOULEVARD,NA,10312,1,1,2,14030,3720,1984,1,S1,850000,44316,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6240,126,NA,A3,8 ROGERS,NA,10312,1,0,1,22800,6171,1989,1,A3,1000000,44432,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6242,1,NA,A1,6 MOSELY AVENUE,NA,10312,1,0,1,9632,1688,1925,1,A1,760000,44286,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6244,41,NA,A2,35 SHERIDAN PLACE,NA,10312,1,0,1,6000,1211,1950,1,A2,650000,44315,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6245,143,NA,A1,18 HILLIS STREET,NA,10312,1,0,1,4905,2056,1960,1,A1,0,44326,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6245,164,NA,A1,58 HILLIS STREET,NA,10312,1,0,1,4040,2560,1970,1,A1,750000,44459,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6245,175,NA,A2,65 PINE TERRACE,NA,10312,1,0,1,4500,1144,1960,1,A2,0,44383,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6245,217,NA,A1,50 PINE TERRACE,NA,10312,1,0,1,4700,2336,1960,1,A1,410000,44291,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6245,240,NA,A1,11 FURMAN STREET,NA,10312,1,0,1,4700,2224,1970,1,A1,680315,44237,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6246,60,NA,A1,5031 AMBOY ROAD,NA,10312,1,0,1,9504,1572,1899,1,A1,0,44531,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6249,26,NA,A1,1054 ANNADALE ROAD,NA,10312,1,0,1,3174,1600,2011,1,A1,730000,44274,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6249,233,NA,A2,104 NORTH PINE TERRACE,NA,10312,1,0,1,4000,2008,1965,1,A2,718500,44532,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6249,237,NA,A2,112 NORTH PINE TERRACE,NA,10312,1,0,1,4000,2008,1965,1,A2,650000,44440,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6249,255,NA,A2,148 NORTH PINE TERRACE,NA,10312,1,0,1,4000,1656,1965,1,A2,678000,44475,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6249,628,NA,A3,N/A BENNETT AVENUE,NA,10312,1,0,1,14503,4092,2019,1,A3,0,44336,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6266,1,NA,A1,328 SHELDON AVENUE,NA,10312,1,0,1,5700,1496,1920,1,A1,1,44254,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6267,15,NA,A1,301 SHELDON AVENUE,NA,10312,1,0,1,4000,625,1925,1,A1,610000,44319,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6268,68,NA,A2,227 SINCLAIR AVENUE,NA,10312,1,0,1,4200,1884,1965,1,A2,0,44328,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6269,49,NA,A1,241 STAFFORD AVENUE,NA,10312,1,0,1,7000,1832,1970,1,A1,740000,44420,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6277,30,NA,A3,331 DETROIT AVENUE,NA,10312,1,0,1,9000,3104,1975,1,A3,1265000,44406,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6277,61,NA,A2,350 EDGEGROVE AVENUE,NA,10312,1,0,1,10000,2456,1930,1,A2,840000,44253,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6277,68,NA,A1,338 EDGEGROVE AVENUE,NA,10312,1,0,1,4000,1920,1960,1,A1,1065000,44434,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6278,58,NA,A2,346 IONIA AVENUE,NA,10312,1,0,1,4000,1170,1960,1,A2,0,44483,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6278,86,NA,A5,290 IONIA AVENUE,NA,10312,1,0,1,3000,1080,1986,1,A5,490280,44433,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6279,10,NA,A2,203 SOUTH RAILROAD ST,NA,10312,1,0,1,4380,2230,1985,1,A2,815000,44510,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6279,154,NA,A1,188 NORTH RAILROAD STREET,NA,10312,1,0,1,4000,2444,1975,1,A1,646000,44237,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6281,28,NA,A1,360 IONIA AVE,NA,10312,1,0,1,3600,2100,1979,1,A1,765000,44519,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6281,40,NA,A2,387 EDGEGROVE AVENUE,NA,10312,1,0,1,6000,1596,1975,1,A2,155315,44308,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6281,55,NA,A1,415 EDGEGROVE AVENUE,NA,10312,1,0,1,3000,1624,1930,1,A1,865000,44428,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6298,25,NA,A2,70 RAMONA AVENUE,NA,10312,1,0,1,4000,1932,1975,1,A2,0,44238,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6299,44,NA,A2,81 RAMONA AVENUE,NA,10312,1,0,1,4000,1968,1974,1,A2,750000,44522,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6300,74,NA,A2,490 RENSSELAER AVENUE,NA,10312,1,0,1,4000,1932,1970,1,A2,0,44518,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6301,35,NA,A1,120 HEENAN AVENUE,NA,10312,1,0,1,6000,2292,1975,1,A1,10,44438,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6303,61,NA,A1,457 SINCLAIR AVENUE,NA,10312,1,0,1,4200,1568,1980,1,A1,400000,44533,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6303,68,NA,A1,141 DELMAR AVENUE,NA,10312,1,0,1,6000,2976,1977,1,A1,1120000,44504,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6321,1,NA,A2,25 ALVINE AVENUE,NA,10312,1,0,1,5400,1020,1948,1,A2,500000,44228,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6323,11,NA,B2,5165 AMBOY ROAD,NA,10312,2,0,2,5111,2280,2020,1,A1,912825,44474,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6352,31,NA,A1,123 PEARE PLACE,NA,10312,1,0,1,6500,2530,1983,1,A1,938000,44411,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6353,20,NA,A1,130 PEARE PLACE,NA,10312,1,0,1,9000,4034,1984,1,A1,1440000,44323,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6354,46,NA,A3,120 BAYVIEW TERRACE,NA,10312,1,0,1,4519,3550,1990,1,A3,1041193,44411,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6356,75,NA,A1,4715 HYLAN BOULEVARD,NA,10312,1,0,1,3911,2600,1995,1,A1,0,44249,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6360,70,NA,A5,4823 HYLAN BOULEVARD,NA,10312,1,0,1,3570,1600,2000,1,A5,735000,44463,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6361,11,NA,A1,235 KINGHORN STREET,NA,10312,1,0,1,7500,2376,1983,1,A1,0,44389,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6361,11,NA,A1,235 KINGHORN STREET,NA,10312,1,0,1,7500,2376,1983,1,A1,880000,44323,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6361,61,NA,A1,160 NOEL STREET,NA,10312,1,0,1,7070,3120,1980,1,A1,1100000,44462,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6361,98,NA,A1,115 RAVENNA STREET,NA,10312,1,0,1,12064,5200,1995,1,A1,1580000,44343,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6361,104,NA,A1,99 RAVENNA ST,NA,10312,1,0,1,6136,3600,1994,1,A1,0,44529,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6361,117,NA,A3,71 RAVENNA STREET,NA,10312,1,0,1,5335,3993,1984,1,A3,960000,44386,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6363,48,NA,A1,151 NOEL STREET,NA,10312,1,0,1,8000,2280,1980,1,A1,1175000,44256,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6363,52,NA,A1,159 NOEL STREET,NA,10312,1,0,1,8000,3200,1985,1,A1,0,44323,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6364,29,NA,A1,212 NOEL STREET,NA,10312,1,0,1,6000,2600,1975,1,A1,935000,44412,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6364,153,NA,A1,38 TYNDALE STREET,NA,10312,1,0,1,10590,3240,1980,1,A1,1065000,44455,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6367,3,NA,A1,283 HOLDRIDGE AVENUE,NA,10312,1,0,1,4120,2275,1975,1,A1,745000,44251,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6367,36,NA,A3,288 HAROLD AVENUE,NA,10312,1,0,1,5920,2589,2019,1,A3,1456098,44274,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6368,1,NA,A1,91 WEAVER STREET,NA,10312,1,0,1,4240,3168,1975,1,A1,0,44306,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6369,13,NA,A3,300 KOCH BOULEVARD,NA,10312,1,0,1,9800,4600,1998,1,A3,1550000,44386,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6369,42,NA,A1,244 HAROLD AVENUE,NA,10312,1,0,1,9952,3336,1984,1,A1,1390000,44489,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6370,1,NA,A2,497 BARCLAY AVENUE,NA,10312,1,0,1,6300,2821,1980,1,A2,0,44249,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6370,1,NA,A2,497 BARCLAY AVENUE,NA,10312,1,0,1,6300,2821,1980,1,A2,0,44421,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6371,41,NA,A1,250 HOLDRIDGE AVENUE,NA,10312,1,0,1,6180,2032,1970,1,A1,0,44313,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6372,38,NA,A1,222 HOLDRIDGE AVENUE,NA,10312,1,0,1,9984,3087,1970,1,A1,0,44384,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6373,40,NA,A5,10 WINSLOW PLACE,NA,10312,1,0,1,3442,2058,2015,1,A5,600000,44312,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6373,248,NA,A2,621 SYCAMORE STREET,NA,10312,1,0,1,4000,624,1940,1,A2,360000,44230,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6377,61,NA,A1,131 SANDBORN STREET,NA,10312,1,0,1,7000,2156,1980,1,A1,0,44348,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6378,6,NA,A1,158 TALLMAN STREET,NA,10312,1,0,1,6600,1924,1975,1,A1,900000,44362,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6378,14,NA,A1,142 TALLMAN STREET,NA,10312,1,0,1,4000,1948,1975,1,A1,717000,44315,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6378,67,NA,A3,141 EYLANDT STREET,NA,10312,1,0,1,6000,2972,1988,1,A3,0,44275,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6395,5,NA,A1,110 ALLEN PLACE,NA,10312,1,0,1,4000,2100,1993,1,A1,95000,44517,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6398,9,NA,A1,642 BARCLAY AVENUE,NA,10312,1,0,1,4000,2314,2017,1,A1,0,44295,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6401,14,NA,A1,47 ALLEN PLACE,NA,10312,1,0,1,4000,2000,1995,1,A1,810000,44424,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6402,57,NA,A2,50 ALLEN PLACE,NA,10312,1,0,1,8000,1781,1940,1,A2,0,44354,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6422,23,NA,A1,346 BARCLAY AVENUE,NA,10312,1,0,1,6000,2441,1980,1,A1,860000,44218,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6441,105,NA,A2,43 DOLE STREET,NA,10312,1,0,1,12400,1320,1955,1,A2,925000,44553,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6441,121,NA,A1,30 DOLE STREET,NA,10312,1,0,1,6285,1646,1944,1,A1,650000,44370,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6452,13,NA,A6,20 ZEPHYR AVENUE,NA,10312,1,0,1,3795,480,1920,1,A6,555000,44440,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6453,1,NA,A1,477 PHILIP AVENUE,NA,10312,1,0,1,6723,3300,1996,1,A1,885878,44503,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6453,23,NA,A1,501 PHILIP AVENUE,NA,10312,1,0,1,10110,5060,1997,1,A1,0,44294,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6456,21,NA,A1,440 PHILIP AVENUE,NA,10312,1,0,1,7200,3800,1996,1,A1,1147000,44307,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6462,1,NA,A3,311 BERTRAM AVENUE,NA,10312,1,0,1,7940,4840,1980,1,A3,1325000,44433,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6469,108,NA,A1,100 POILLON AVE,NA,10312,1,0,1,15525,2400,1988,1,A1,0,44215,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,110,NA,A3,67 NICOLOSI LOOP,NA,10312,1,0,1,15431,6788,2006,1,A3,0,44550,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,110,NA,A3,67 NICOLOSI LOOP,NA,10312,1,0,1,15431,6788,2006,1,A3,2325000,44224,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,230,NA,A3,30 NICOLOSI DRIVE,NA,10312,1,0,1,23433,5400,1990,1,A3,2900000,44243,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,523,NA,A5,349 ARBUTUS AVENUE,NA,10312,1,0,1,1547,1426,2011,1,A5,655000,44307,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,526,NA,A5,345 ARBUTUS AVENUE,NA,10312,1,0,1,1540,1426,2011,1,A5,0,44215,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,526,NA,A5,345 ARBUTUS AVENUE,NA,10312,1,0,1,1540,1426,2011,1,A5,699000,44522,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,528,NA,A5,343 ARBUTUS AVENUE,NA,10312,1,0,1,3369,1414,2011,1,A5,705000,44454,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,531,NA,A5,5196 HYLAN BOULEVARD,NA,10312,1,0,1,1722,1764,2011,1,A5,670000,44460,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,533,NA,A5,5192 HYLAN BOULEVARD,NA,10312,1,0,1,2216,1414,2011,1,A5,705000,44307,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6499,40,NA,A1,470 JANSEN STREET,NA,10312,1,0,1,30000,4000,1985,1,A1,0,44440,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6499,90,NA,A1,5125 HYLAN BOULEVARD,NA,10312,1,0,1,13041,3118,1986,1,A1,0,44300,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6511,1,NA,A1,5222 AMBOY ROAD,NA,10312,1,0,1,5000,2346,1925,1,A1,760000,44326,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6511,4,NA,A1,5218 AMBOY ROAD,NA,10312,1,0,1,5000,1384,1930,1,A1,545000,44243,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6511,25,NA,A1,18 RUGGLES STREET,NA,10312,1,0,1,8880,1430,1945,1,A1,0,44389,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6511,30,NA,A1,48 RUGGLES STREET,NA,10312,1,0,1,21000,2271,1929,1,A1,0,44529,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6517,48,NA,A3,31 ARBUTUS WAY,NA,10312,1,0,1,11200,3680,1985,1,A3,1625000,44350,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6517,51,NA,A3,11 ARBUTUS WAY,NA,10312,1,0,1,12636,3400,1989,1,A3,1250000,44553,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6523,19,NA,A1,125 ARBUTUS AVENUE,NA,10312,1,0,1,3450,2270,2005,1,A1,875000,44398,2021
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6523,170,NA,A3,20 DENISE COURT,NA,10312,1,0,1,13800,3750,1988,1,A3,0,44242,2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,5393,10,NA,B2,560 OAKDALE STREET,NA,10312,2,0,2,15000,4480,1980,1,B2,998000,44449,2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,5407,17,NA,B1,92 ELMBANK STREET,NA,10312,2,0,2,5000,2240,1975,1,B1,0,44237,2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,5408,12,NA,B9,178 BATHGATE STREET,NA,10312,2,0,2,2450,1650,1996,1,B9,208000,44207,2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,5426,38,NA,B3,25 OCEAN DRIVEWAY,NA,10312,2,0,2,7440,3730,2001,1,B3,1350000,44546,2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6205,86,NA,B9,19 SEGUINE PLACE,NA,10312,2,0,2,3250,1804,1986,1,B9,645000,44361,2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6209,16,NA,B2,206 SNEDEN AVENUE,NA,10312,2,0,2,2600,1592,2006,1,B2,688000,44420,2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6212,152,NA,B2,129 JEANNETTE AVENUE,NA,10312,2,0,2,2485,2500,2000,1,B2,0,44294,2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6214,3,NA,B2,159 FABIAN STREET,NA,10312,2,0,2,8000,2330,1960,1,B2,785000,44354,2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6215,63,NA,B2,195 BARCLAY AVENUE,NA,10312,2,0,2,12900,3964,1989,1,B2,0,44463,2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6215,63,NA,B2,195 BARCLAY AVENUE,NA,10312,2,0,2,12900,3964,1989,1,B2,1480000,44529,2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6217,41,NA,B2,36 FABIAN STREET,NA,10312,2,0,2,7500,3100,1997,1,B2,0,44477,2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6217,41,NA,B2,36 FABIAN STREET,NA,10312,2,0,2,7500,3100,1997,1,B2,0,44538,2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6222,127,NA,B9,44 JEANNETTE AVENUE,NA,10312,2,0,2,2825,1600,2004,1,B9,720000,44341,2021
