borough,neighborhood,building_class_category,tax_class_as_of_final_roll_18_19,block,lot,ease_ment,building_class_as_of_final_roll_18_19,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,year
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5644,24,NA,A2,84 PERKIOMEN AVENUE,NA,10312,1,0,1,4600,1248,1925,1,A2,0,43304,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5645,22,NA,A9,193 CROSSFIELD AVENUE,NA,10312,1,0,1,2958,1140,1978,1,A9,420000,43341,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5648,4,NA,A5,219 ANNADALE ROAD,NA,10312,1,0,1,3042,1320,1978,1,A5,487500,43252,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5651,64,NA,A5,16 WATKINS AVENUE,NA,10312,1,0,1,3069,1760,1976,1,A5,620000,43263,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5651,65,NA,A1,12 WATKINS AVENUE,NA,10312,1,0,1,6000,1632,1976,1,A1,457821,43245,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5651,65,NA,A1,12 WATKINS AVENUE,NA,10312,1,0,1,6000,1632,1976,1,A1,712584,43179,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5651,91,NA,A5,129 CROSSFIELD AVENUE,NA,10312,1,0,1,2162,1440,1976,1,A5,540000,43271,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5652,36,NA,A5,43 WATKINS AVENUE,NA,10312,1,0,1,3000,1512,1978,1,A5,450000,43361,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5652,40,NA,A5,49 WATKINS AVENUE,NA,10312,1,0,1,3700,2088,1978,1,A5,0,43363,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5652,98,NA,A5,15 WATKINS AVENUE,NA,10312,1,0,1,3201,1584,1978,1,A5,600000,43188,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5652,105,NA,A5,27 WATKINS AVENUE,NA,10312,1,0,1,3135,1584,1978,1,A5,0,43437,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5652,108,NA,A5,33 WATKINS AVENUE,NA,10312,1,0,1,3201,1584,1978,1,A5,0,43319,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5653,12,NA,A5,112 LADD AVENUE,NA,10312,1,0,1,3135,1920,1978,1,A5,490000,43153,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5653,40,NA,A5,73 BERRY AVENUE,NA,10312,1,0,1,3589,2088,1978,1,A5,0,43424,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5653,77,NA,A5,38 LADD AVENUE,NA,10312,1,0,1,3215,1920,1978,1,A5,0,43234,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5653,77,NA,A5,38 LADD AVENUE,NA,10312,1,0,1,3215,1920,1978,1,A5,0,43263,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5653,93,NA,A5,42 CHALLENGER DRIVE,NA,10312,1,0,1,1082,1480,1989,1,A5,360000,43262,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5653,101,NA,A5,37 CHALLENGER DRIVE,NA,10312,1,0,1,663,1480,1989,1,A5,390000,43371,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5653,102,NA,A5,12 ALEXANDRA COURT,NA,10312,1,0,1,604,1480,1989,1,A5,399999,43125,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5653,105,NA,A5,23 CHALLENGER DRIVE,NA,10312,1,0,1,663,1480,1989,1,A5,370000,43217,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5653,106,NA,A5,16 ALEXANDRA COURT,NA,10312,1,0,1,645,1480,1989,1,A5,397500,43136,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5653,109,NA,A5,40 CHALLENGER DRIVE,NA,10312,1,0,1,963,1480,1989,1,A5,0,43146,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5653,119,NA,A5,20 CHALLENGER DR,NA,10312,1,0,1,797,1480,1989,1,A5,375000,43355,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5653,143,NA,A5,43 BERRY AVENUE,NA,10312,1,0,1,3201,1920,1978,1,A5,564000,43432,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5654,61,NA,A5,38 TOKEN STREET,NA,10312,1,0,1,3300,1920,1975,1,A5,590000,43182,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5654,67,NA,A5,28 TOKEN STREET,NA,10312,1,0,1,3300,1920,1975,1,A5,435000,43123,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5654,103,NA,A5,29 LADD AVENUE,NA,10312,1,0,1,3300,1920,1975,1,A5,550000,43186,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5654,115,NA,A5,57 LADD AVENUE,NA,10312,1,0,1,3300,1920,1975,1,A5,0,43221,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5655,27,NA,A5,16 CROSSFIELD AVENUE,NA,10312,1,0,1,2640,1120,1995,1,A5,0,43438,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5655,44,NA,A5,77 TOKEN STREET,NA,10312,1,0,1,1442,1120,1994,1,A5,449000,43350,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5655,45,NA,A5,1024 ARTHUR KILL ROAD,NA,10312,1,0,1,3808,1760,1970,1,A5,490000,43187,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5655,73,NA,A5,35 TOKEN STREET,NA,10312,1,0,1,3135,1584,1970,1,A5,547000,43424,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5656,12,NA,A5,45 ANNADALE ROAD,NA,10312,1,0,1,3036,1920,1970,1,A5,475000,43119,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5656,34,NA,A5,4 FUTURITY PLACE,NA,10312,1,0,1,3663,2088,1970,1,A5,565000,43404,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5656,55,NA,A5,91 TOKEN STREET,NA,10312,1,0,1,3135,1920,1970,1,A5,10,43158,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5659,25,NA,A5,43 WOLCOTT AVENUE,NA,10312,1,0,1,3000,1940,1995,1,A5,500000,43193,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5660,17,NA,A5,34 NOTUS AVENUE,NA,10312,1,0,1,2800,1940,1995,1,A5,0,43266,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5660,18,NA,A5,32 NOTUS AVENUE,NA,10312,1,0,1,2800,1940,1995,1,A5,545000,43181,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5664,4,NA,A1,34 SMYRNA AVENUE,NA,10312,1,0,1,5948,2464,1980,1,A1,0,43384,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5664,4,NA,A1,34 SMYRNA AVENUE,NA,10312,1,0,1,5948,2464,1980,1,A1,0,43437,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5664,110,NA,A1,810 DRUMGOOLE ROAD WEST,NA,10312,1,0,1,10800,1728,1985,1,A1,0,43154,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5665,3,NA,A9,85 LUDLOW STREET,NA,10312,1,0,1,2700,1512,1980,1,A9,530000,43343,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5665,4,NA,A9,81 LUDLOW STREET,NA,10312,1,0,1,2700,1512,1980,1,A9,560000,43432,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5665,11,NA,A9,63 LUDLOW STREET,NA,10312,1,0,1,2800,1512,1980,1,A9,610000,43368,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5665,22,NA,A9,45 LUDLOW STREET,NA,10312,1,0,1,2640,1536,1980,1,A9,552000,43278,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5665,32,NA,A9,31 LUDLOW STREET,NA,10312,1,0,1,2800,1512,1980,1,A9,549000,43307,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5665,47,NA,A5,720 DRUMGOOLE ROAD WEST,NA,10312,1,0,1,3008,2200,1980,1,A5,0,43355,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5668,166,NA,A5,236 WOEHRLE AVENUE,NA,10312,1,0,1,2800,1600,1980,1,A5,0,43202,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5671,17,NA,A5,22 LUDLOW STREET,NA,10312,1,0,1,3000,1600,1978,1,A5,0,43132,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5671,40,NA,A5,70 LUDLOW STREET,NA,10312,1,0,1,2500,1344,1978,1,A5,0,43193,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5671,44,NA,A1,82 LUDLOW STREET,NA,10312,1,0,1,2800,1600,1978,1,A1,0,43102,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5671,55,NA,A1,111 LORING AVENUE,NA,10312,1,0,1,3000,1600,1978,1,A1,482000,43357,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5671,57,NA,A1,105 LORING AVENUE,NA,10312,1,0,1,2800,1600,1978,1,A1,569000,43250,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5672,17,NA,A1,123 MC ARTHUR AVENUE,NA,10312,1,0,1,4819,1816,1974,1,A1,640000,43348,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5672,55,NA,A1,680 DRUMGOOLE ROAD WEST,NA,10312,1,0,1,4000,2488,1975,1,A1,640000,43434,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5673,17,NA,A1,20 MC ARTHUR AVENUE,NA,10312,1,0,1,5100,2064,1975,1,A1,630000,43276,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5673,20,NA,A1,26 MC ARTHUR AVENUE,NA,10312,1,0,1,4000,2008,1975,1,A1,685000,43269,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5674,45,NA,A5,38 WOEHRLE AVENUE,NA,10312,1,0,1,2625,1480,1975,1,A5,560000,43437,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5674,62,NA,A1,68 WOEHRLE AVENUE,NA,10312,1,0,1,2750,1440,1975,1,A1,490000,43399,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5674,69,NA,A5,80 WOEHRLE AVENUE,NA,10312,1,0,1,2794,1440,1975,1,A5,459000,43279,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5674,75,NA,A5,90 WOEHRLE AVENUE,NA,10312,1,0,1,3157,1440,1975,1,A5,304200,43440,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5675,68,NA,A5,34 LORING AVENUE,NA,10312,1,0,1,2275,1472,1975,1,A5,520000,43341,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5675,72,NA,A5,42 LORING AVENUE,NA,10312,1,0,1,2283,1472,1975,1,A5,0,43196,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5675,83,NA,A5,62 LORING AVENUE,NA,10312,1,0,1,2300,1472,1975,1,A5,550000,43256,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5676,108,NA,A5,124 ALEXANDER AVENUE,NA,10312,1,0,1,2800,1332,1980,1,A5,550000,43257,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5676,190,NA,A9,82 ALEXANDER AVENUE,NA,10312,1,0,1,2880,1302,1985,1,A9,610000,43200,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5677,50,NA,A9,26 IBSEN AVENUE,NA,10312,1,0,1,2783,1440,1980,1,A9,0,43201,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5677,80,NA,A5,43 VON BRAUN AVENUE,NA,10312,1,0,1,2800,1440,1980,1,A5,58000,43145,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5678,20,NA,A9,10 ALEXANDER AVENUE,NA,10312,1,0,1,3000,1408,1980,1,A9,10,43154,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5678,32,NA,A9,5 IBSEN AVENUE,NA,10312,1,0,1,2800,1512,1980,1,A9,525000,43250,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5678,35,NA,A9,11 IBSEN AVENUE,NA,10312,1,0,1,2400,1512,1980,1,A9,549000,43322,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5678,47,NA,A5,33 IBSEN AVENUE,NA,10312,1,0,1,3100,1584,1980,1,A5,325000,43455,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5679,2,NA,A1,3 MC ARTHUR AVENUE,NA,10312,1,0,1,4000,1721,1965,1,A1,648000,43110,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5679,63,NA,A1,622 DRUMGOOLE ROAD WEST,NA,10312,1,0,1,4000,1969,1975,1,A1,620000,43216,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5680,47,NA,A9,42 GOLD AVENUE,NA,10312,1,0,1,2400,1280,1970,1,A9,510000,43279,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5680,61,NA,A9,8 GOLD AVENUE,NA,10312,1,0,1,2800,1440,1970,1,A9,510000,43185,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5680,124,NA,A1,42 FORRESTAL AVENUE,NA,10312,1,0,1,3400,1920,1975,1,A1,600000,43231,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5680,232,NA,A9,148 MC ARTHUR AVENUE,NA,10312,1,0,1,2450,1536,1980,1,A9,435000,43360,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5680,270,NA,A9,17 FORRESTAL COURT,NA,10312,1,0,1,1938,1368,1980,1,A9,487000,43446,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5681,50,NA,A9,11 GOLD AVENUE,NA,10312,1,0,1,2366,1440,1973,1,A9,507000,43454,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5681,50,NA,A9,11 GOLD AVENUE,NA,10312,1,0,1,2366,1440,1973,1,A9,399000,43243,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5681,74,NA,A5,75 GOLD AVENUE,NA,10312,1,0,1,2425,1280,1973,1,A5,530000,43151,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5683,89,NA,A9,68 ANNADALE ROAD,NA,10312,1,0,1,3500,1720,1977,1,A9,0,43306,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5683,112,NA,A9,130 ANNADALE ROAD,NA,10312,1,0,1,2800,1332,1975,1,A9,453000,43224,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5683,167,NA,A9,71 SUNFIELD AVENUE,NA,10312,1,0,1,2400,1092,1970,1,A9,515000,43139,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5683,187,NA,A9,25 BERRY AVENUE WEST,NA,10312,1,0,1,2400,1132,1970,1,A9,62500,43235,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5685,34,NA,A1,8 DIERAUF STREET,NA,10312,1,0,1,4000,2184,1975,1,A1,665000,43201,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5685,36,NA,A1,4 DIERAUF STREET,NA,10312,1,0,1,4000,1536,1975,1,A1,575000,43136,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5685,47,NA,A1,60 KENMORE STREET,NA,10312,1,0,1,4000,1536,1975,1,A1,600000,43259,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5686,59,NA,A1,21 DIERAUF STREET,NA,10312,1,0,1,4500,1694,1975,1,A1,710000,43448,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5686,61,NA,A1,25 DIERAUF STREET,NA,10312,1,0,1,4500,1694,1975,1,A1,625000,43336,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5686,63,NA,A1,29 DIERAUF STREET,NA,10312,1,0,1,4700,1694,1975,1,A1,635000,43388,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5687,36,NA,A1,155 HEFFERNAN STREET,NA,10312,1,0,1,4462,2220,1981,1,A1,630000,43306,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5687,112,NA,A2,1182 ARTHUR KILL ROAD,NA,10312,1,0,1,4400,2300,1980,1,A2,0,43161,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5687,173,NA,A5,23 DON COURT,NA,10312,1,0,1,2859,1670,1996,1,A5,495000,43209,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5692,40,NA,A9,24 CROWN AVENUE,NA,10312,1,0,1,2400,1440,1979,1,A9,485000,43350,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5692,47,NA,A9,8 CROWN AVENUE,NA,10312,1,0,1,2500,1440,1979,1,A9,475000,43137,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5692,65,NA,A9,29 VINELAND AVENUE,NA,10312,1,0,1,2500,1536,1979,1,A9,0,43159,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5692,65,NA,A9,29 VINELAND AVENUE,NA,10312,1,0,1,2500,1536,1979,1,A9,540000,43434,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5692,65,NA,A9,29 VINELAND AVENUE,NA,10312,1,0,1,2500,1536,1979,1,A9,0,43209,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5694,64,NA,A1,10 DETROIT AVENUE,NA,10312,1,0,1,9464,2392,1975,1,A1,925000,43423,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5694,105,NA,A1,648 ANNADALE ROAD,NA,10312,1,0,1,6850,1993,1986,1,A1,0,43209,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5694,115,NA,A1,666 ANNADALE ROAD,NA,10312,1,0,1,4280,736,1940,1,A1,0,43375,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5696,56,NA,A2,81 DETROIT AVENUE,NA,10312,1,0,1,6000,864,1940,1,A2,0,43355,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5697,17,NA,A2,20 EDGEGROVE AVENUE,NA,10312,1,0,1,11310,1316,1950,1,A2,650000,43299,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5702,25,NA,A1,490 DRUMGOOLE ROAD EAST,NA,10312,1,0,1,3800,2064,1997,1,A1,616041,43168,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5708,14,NA,A2,68 RENSSELAER AVENUE,NA,10312,1,0,1,4000,1248,1970,1,A2,660000,43336,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5708,37,NA,A2,21 RATHBUN AVENUE,NA,10312,1,0,1,4000,2278,1970,1,A2,670000,43334,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5709,5,NA,A2,575 CARLTON BOULEVARD,NA,10312,1,0,1,3800,2112,1965,1,A2,0,43328,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5710,80,NA,A1,155 SHELDON AVENUE,NA,10312,1,0,1,4500,2096,1982,1,A1,610000,43124,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5710,80,NA,A1,155 SHELDON AVENUE,NA,10312,1,0,1,4500,2096,1982,1,A1,0,43437,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5712,7,NA,A1,158 VINELAND AVENUE,NA,10312,1,0,1,5100,1056,1950,1,A1,592500,43327,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5712,82,NA,A2,111 STAFFORD AVENUE,NA,10312,1,0,1,4000,800,1950,1,A2,0,43418,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5713,38,NA,A2,87 SHELDON AVENUE,NA,10312,1,0,1,4000,1248,1950,1,A2,0,43167,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5715,24,NA,A1,64 VINELAND AVENUE,NA,10312,1,0,1,4000,2100,1975,1,A1,715000,43447,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5716,14,NA,A1,182 CROWN AVENUE,NA,10312,1,0,1,4100,2029,1985,1,A1,769000,43336,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5717,37,NA,A5,46 CROWN COURT,NA,10312,1,0,1,5300,1383,1992,1,A5,430000,43374,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5717,137,NA,A5,44 CROWN COURT,NA,10312,1,0,1,1007,1383,1992,1,A5,10000,43181,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5717,137,NA,A5,44 CROWN COURT,NA,10312,1,0,1,1007,1383,1992,1,A5,235000,43356,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5717,150,NA,A5,18 CROWN COURT,NA,10312,1,0,1,1007,1383,1992,1,A5,0,43235,2018
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5718,106,NA,A5,97 CROWN AVENUE,NA,10312,1,0,1,2460,1400,1993,1,A5,499000,43262,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5324,42,NA,B2,4650 AMBOY ROAD,NA,10312,2,0,2,4750,2100,2010,1,B2,875000,43332,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5324,119,NA,B2,403 OAKDALE STREET,NA,10312,2,0,2,4280,2184,1983,1,B2,819000,43118,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5385,20,NA,B2,26 ELMBANK STREET,NA,10312,2,0,2,7600,4200,2002,1,B2,0,43255,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5420,7,NA,B1,40 BLUEBERRY LANE,NA,10312,2,0,2,6314,3657,1983,1,B1,0,43112,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5420,100,NA,B1,148 MAYBERRY PROMENADE,NA,10312,2,0,2,4500,3928,1975,1,B1,0,43461,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5589,1,NA,B1,56 BAMBERGER LANE,NA,10312,2,0,2,7560,2748,1975,1,B1,750000,43455,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5591,27,NA,B2,474 WILSON AVE,NA,10312,2,0,2,3500,1962,2004,1,B2,900000,43307,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5591,74,NA,B2,49 SYLVIA STREET,NA,10312,2,0,2,4100,2184,1965,1,B2,680000,43329,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5598,45,NA,B1,547 WAINWRIGHT AVENUE,NA,10312,2,0,2,5000,3000,2001,1,B1,0,43220,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5601,44,NA,B2,26 LAREDO AVENUE,NA,10312,2,0,2,4242,2196,1970,1,B2,755000,43234,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5602,55,NA,B2,630 KATAN AVENUE,NA,10312,2,0,2,3840,1506,1975,1,B2,685000,43314,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5602,68,NA,B2,73 LAREDO AVENUE,NA,10312,2,0,2,4074,2296,1975,1,B2,800000,43280,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5602,90,NA,B2,117 LAREDO AVENUE,NA,10312,2,0,2,4074,2272,1975,1,B2,0,43305,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5602,101,NA,B2,724 KATAN AVENUE,NA,10312,2,0,2,3880,2462,1975,1,B2,358000,43237,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5603,19,NA,B2,649 KATAN AVENUE,NA,10312,2,0,2,4000,2080,1977,1,B2,0,43157,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5606,118,NA,B2,78 SCRANTON AVENUE,NA,10312,2,0,2,4300,1824,1965,1,B2,840000,43342,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5607,104,NA,B2,94 STROUD AVENUE,NA,10312,2,0,2,4200,1880,1965,1,B2,880000,43391,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5611,12,NA,B2,15 PERKIOMEN AVENUE,NA,10312,2,0,2,4000,2248,1965,1,B2,780000,43153,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5611,24,NA,B2,39 PERKIOMEN AVENUE,NA,10312,2,0,2,4000,2448,1965,1,B2,0,43185,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5613,117,NA,B3,71 WAINWRIGHT AVENUE,NA,10312,2,0,2,2940,1760,2006,1,B3,595000,43196,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5613,119,NA,B3,67 WAINWRIGHT AVENUE,NA,10312,2,0,2,2235,1760,2006,1,B3,590000,43209,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5615,67,NA,B2,93 VAN BRUNT STREET,NA,10312,2,0,2,6500,2200,1998,1,B2,0,43115,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5619,35,NA,B2,110 MOFFETT STREET,NA,10312,2,0,2,3283,2704,1970,1,B2,10,43265,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5621,25,NA,B9,683 ANNADALE ROAD,NA,10312,2,0,2,3465,1800,1987,1,B9,0,43276,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5621,25,NA,B9,683 ANNADALE ROAD,NA,10312,2,0,2,3465,1800,1987,1,B9,0,43276,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5621,27,NA,B9,681 ANNADALE ROAD,NA,10312,2,0,2,2200,1800,1987,1,B9,0,43276,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5621,27,NA,B9,681 ANNADALE ROAD,NA,10312,2,0,2,2200,1800,1987,1,B9,0,43276,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5621,28,NA,B9,679 ANNADALE ROAD,NA,10312,2,0,2,2260,1800,1987,1,B9,0,43276,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5621,28,NA,B9,679 ANNADALE ROAD,NA,10312,2,0,2,2260,1800,1987,1,B9,0,43276,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5621,29,NA,B9,677 ANNADALE ROAD,NA,10312,2,0,2,2320,1800,1987,1,B9,0,43276,2018
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5621,29,NA,B9,677 ANNADALE ROAD,NA,10312,2,0,2,2320,1800,1987,1,B9,0,43276,2018
