borough,neighborhood,building_class_category,tax_class_at_present,block,lot,ease_ment,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,year
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5606,65,NA,A2,417 GENESEE AVENUE,NA,10312,1,0,1,4000,960,1965,1,A2,725000,45427,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5606,103,NA,A5,102 SCRANTON AVENUE,NA,10312,1,0,1,2788,1232,1965,1,A5,0,45471,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5607,31,NA,A1,307 WAINWRIGHT AVENUE,NA,10312,1,0,1,4000,2008,1965,1,A1,866000,45488,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5607,112,NA,A1,76 STROUD AVENUE,NA,10312,1,0,1,4000,1880,1965,1,A1,0,45328,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5608,1,NA,S1,3436 RICHMOND AVENUE,NA,10312,1,1,2,5800,2398,1970,1,S1,700000,45525,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5608,28,NA,A2,45 STROUD AVENUE,NA,10312,1,0,1,4000,1008,1960,1,A2,725000,45636,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5608,43,NA,A5,676 LEVERETT AVENUE,NA,10312,1,0,1,3000,1344,1965,1,A5,625000,45513,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5608,59,NA,A1,282 WAINWRIGHT AVENUE,NA,10312,1,0,1,4000,2088,1965,1,A1,930000,45631,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5608,114,NA,A1,726 LEVERETT AVENUE,NA,10312,1,0,1,4000,2080,1960,1,A1,815000,45555,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5610,40,NA,A1,34 PERKIOMEN AVENUE,NA,10312,1,0,1,4000,2300,1970,1,A1,0,45420,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5610,48,NA,A1,16 PERKIOMEN AVENUE,NA,10312,1,0,1,4000,1040,1960,1,A1,0,45573,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5611,10,NA,A2,11 PERKIOMEN AVENUE,NA,10312,1,0,1,4000,2236,1965,1,A2,10,45601,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5611,26,NA,A1,47 PERKIOMEN AVENUE,NA,10312,1,0,1,4000,2248,1965,1,A1,0,45485,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5612,77,NA,A2,47 MACON AVENUE,NA,10312,1,0,1,4000,800,1970,1,A2,790000,45604,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5612,95,NA,A2,28 BRANDIS AVENUE,NA,10312,1,0,1,4300,1440,1970,1,A2,0,45492,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5612,260,NA,A5,138 WAINWRIGHT AVENUE,NA,10312,1,0,1,1260,1380,1993,1,A5,490000,45435,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5613,17,NA,A2,39 BRANDIS AVENUE,NA,10312,1,0,1,4300,1680,1970,1,A2,0,45488,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5613,48,NA,A2,24 DRUMGOOLE ROAD EAST,NA,10312,1,0,1,4300,1680,1970,1,A2,555000,45462,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5613,48,NA,A2,24 DRUMGOOLE ROAD EAST,NA,10312,1,0,1,4300,1680,1970,1,A2,790000,45602,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5613,86,NA,A5,5 SALLY COURT,NA,10312,1,0,1,1053,1240,1987,1,A5,0,45408,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5613,102,NA,A5,49 DRUMGOOLE ROAD EAST,NA,10312,1,0,1,912,1240,1988,1,A5,515000,45628,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5614,100,NA,A5,166 WAINWRIGHT AVENUE,NA,10312,1,0,1,837,1008,1988,1,A5,0,45352,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5614,127,NA,A5,84 MACON AVENUE,NA,10312,1,0,1,714,816,1988,1,A5,430000,45653,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5614,130,NA,A5,80 MACON AVENUE,NA,10312,1,0,1,714,816,1988,1,A5,0,45390,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5615,32,NA,A0,66 STUYVESANT AVENUE,NA,10312,1,0,1,16400,1080,1950,1,A0,460000,45422,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5616,24,NA,A5,1097 ARDEN AVENUE,NA,10312,1,0,1,2750,1280,1960,1,A5,610000,45562,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5616,31,NA,A5,1081 ARDEN AVENUE,NA,10312,1,0,1,4150,1280,1960,1,A5,640000,45358,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5616,133,NA,A5,14 BENT STREET,NA,10312,1,0,1,2500,1280,1960,1,A5,760000,45622,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5616,168,NA,A5,37 BENT STREET,NA,10312,1,0,1,2500,1280,1960,1,A5,740000,45442,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5619,131,NA,A5,43 ADLAI CIRCLE,NA,10312,1,0,1,2516,1080,1970,1,A5,10,45560,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5623,68,NA,A5,180 PETRUS AVENUE,NA,10312,1,0,1,2800,1440,1975,1,A5,740000,45362,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5624,27,NA,A9,92 RYE AVENUE,NA,10312,1,0,1,2800,1600,1975,1,A9,0,45434,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5624,28,NA,A5,94 RYE AVENUE,NA,10312,1,0,1,2800,1600,1975,1,A5,592500,45404,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5624,52,NA,A1,607 WILSON AVENUE,NA,10312,1,0,1,6000,1694,1940,1,A1,840000,45639,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5625,56,NA,A1,137 PETRUS AVENUE,NA,10312,1,0,1,8000,1208,1950,1,A1,0,45632,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5625,65,NA,A2,125 PETRUS AVENUE,NA,10312,1,0,1,6000,1488,1940,1,A2,0,45421,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5627,57,NA,A2,51 RYE AVENUE,NA,10312,1,0,1,5920,1116,1965,1,A2,625000,45600,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5627,77,NA,A1,16 RYE AVENUE,NA,10312,1,0,1,4000,1322,1915,1,A1,0,45456,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5627,77,NA,A1,16 RYE AVENUE,NA,10312,1,0,1,4000,1322,1915,1,A1,700000,45610,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5633,44,NA,A1,537 ANNADALE ROAD,NA,10312,1,0,1,7500,1238,1920,1,A1,525000,45320,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5636,104,NA,A2,755 KATAN AVENUE,NA,10312,1,0,1,4100,960,1965,1,A2,0,45516,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5636,241,NA,A2,161 AUGUSTA AVENUE,NA,10312,1,0,1,4000,1580,1977,1,A2,787000,45489,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5639,10,NA,A5,411 ANNADALE ROAD,NA,10312,1,0,1,2520,1300,1993,1,A5,730000,45631,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5639,55,NA,A2,104 LOVELACE AVENUE,NA,10312,1,0,1,13840,952,1930,1,A2,1025000,45432,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5639,293,NA,A5,132 SCRANTON AVENUE,NA,10312,1,0,1,2728,1200,1965,1,A5,703000,45531,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5639,300,NA,A5,144 SCRANTON AVENUE,NA,10312,1,0,1,2821,1200,1965,1,A5,665000,45398,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5639,303,NA,A5,150 SCRANTON AVENUE,NA,10312,1,0,1,2852,1200,1965,1,A5,97500,45428,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5641,1,NA,A1,131 STROUD AVE,NA,10312,1,0,1,4200,1560,1965,1,A1,650000,45547,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5641,7,NA,A5,141 STROUD AVENUE,NA,10312,1,0,1,3000,1080,1965,1,A5,663888,45506,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5642,45,NA,A5,3 MARNE AVENUE,NA,10312,1,0,1,3700,2104,1992,1,A5,750000,45419,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5642,62,NA,A5,47 MARNE AVENUE,NA,10312,1,0,1,2500,1912,1989,1,A5,860000,45482,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5642,67,NA,A5,55 MARNE AVENUE,NA,10312,1,0,1,5000,1912,1989,1,A5,0,45604,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5642,109,NA,A5,31 MONTEREY AVENUE,NA,10312,1,0,1,3243,2506,1989,1,A5,0,45630,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5642,178,NA,A5,784 BARLOW,NA,10312,1,0,1,2920,1944,1992,1,A5,640000,45608,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5643,1,NA,A1,256 WAINWRIGHT AVENUE,NA,10312,1,0,1,4000,1480,1925,1,A1,10,45630,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5643,47,NA,A5,39 POMPEY AVENUE,NA,10312,1,0,1,8596,2245,1992,1,A5,500000,45622,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5643,56,NA,A5,15 POMPEY AVENUE,NA,10312,1,0,1,9178,1912,1991,1,A5,0,45338,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5643,142,NA,A5,66 READING AVENUE,NA,10312,1,0,1,2000,1232,1992,1,A5,0,45481,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5643,144,NA,A5,60 READING AVENUE,NA,10312,1,0,1,2040,1232,1992,1,A5,600000,45525,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5645,56,NA,A5,2 DORVAL AVENUE,NA,10312,1,0,1,3552,1396,1990,1,A5,0,45407,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5645,69,NA,A5,528 DRUMGOOLE ROAD WEST,NA,10312,1,0,1,3045,1140,1979,1,A5,682500,45490,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5648,15,NA,A5,195 ANNADALE ROAD,NA,10312,1,0,1,2975,1584,1979,1,A5,767500,45336,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5648,30,NA,A1,56 DORVAL AVENUE,NA,10312,1,0,1,3939,1710,1979,1,A1,0,45393,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5651,72,NA,A5,466 DRUMGOOLE ROAD WEST,NA,10312,1,0,1,2392,1368,1976,1,A5,0,45344,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5651,72,NA,A5,466 DRUMGOOLE ROAD WEST,NA,10312,1,0,1,2392,1368,1976,1,A5,628888,45635,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5652,45,NA,A2,63 WATKINS AVENUE,NA,10312,1,0,1,4000,1567,1977,1,A2,0,45638,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5652,73,NA,A5,40 BERRY AVENUE,NA,10312,1,0,1,3201,1584,1978,1,A5,0,45371,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5653,75,NA,A5,42 LADD AVENUE,NA,10312,1,0,1,3234,1920,1978,1,A5,0,45457,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5653,85,NA,A5,24 LADD AVENUE,NA,10312,1,0,1,3724,1920,1978,1,A5,675000,45587,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5653,87,NA,A5,20 LADD AVENUE,NA,10312,1,0,1,1290,2500,1989,1,A5,649000,45644,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5653,105,NA,A5,23 CHALLENGER DRIVE,NA,10312,1,0,1,663,1480,1989,1,A5,509000,45568,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5653,108,NA,A5,15 CHALLENGER DRIVE,NA,10312,1,0,1,3687,1480,1989,1,A5,0,45513,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5653,145,NA,A5,45 BERRY AVENUE,NA,10312,1,0,1,3201,1920,1978,1,A5,720000,45315,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5654,19,NA,A5,80 TOKEN STREET,NA,10312,1,0,1,3300,1200,1975,1,A5,0,45547,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5654,50,NA,A5,111 LADD AVENUE,NA,10312,1,0,1,3300,1920,1975,1,A5,697000,45456,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5654,117,NA,A5,59 LADD AVENUE,NA,10312,1,0,1,3700,2088,1975,1,A5,850000,45419,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5655,54,NA,A5,1004 ARTHUR KILL ROAD,NA,10312,1,0,1,4587,1360,1970,1,A5,670014,45622,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5655,55,NA,A5,998 ARTHUR KILL ROAD,NA,10312,1,0,1,5004,2024,1970,1,A5,858000,45454,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5656,34,NA,A5,4 FUTURITY PLACE,NA,10312,1,0,1,3663,2088,1970,1,A5,825000,45526,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5658,9,NA,A1,572 ANNADALE ROAD,NA,10312,1,0,1,14162,2250,1955,1,A1,0,45345,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5658,169,NA,A5,84 WOLCOTT AVENUE,NA,10312,1,0,1,1600,1400,1994,1,A5,472584,45300,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5658,173,NA,A5,74 WOLCOTT AVENUE,NA,10312,1,0,1,2640,1400,1994,1,A5,0,45568,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5658,196,NA,A5,30 WOLCOTT AVE,NA,10312,1,0,1,5250,1200,1995,1,A5,0,45481,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5659,17,NA,A5,27 WOLCOTT AVENUE,NA,10312,1,0,1,3750,1980,1994,1,A5,780000,45534,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5659,34,NA,A5,63 WOLCOTT AVENUE,NA,10312,1,0,1,5700,1680,1995,1,A5,785000,45455,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5662,308,NA,A5,586 GENESEE AVENUE,NA,10312,1,0,1,2700,1344,1975,1,A5,0,45350,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5664,20,NA,A5,770 DRUMGOOLE ROAD WEST,NA,10312,1,0,1,2500,1000,1989,1,A5,700000,45632,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5664,54,NA,A5,112 NOTUS AVENUE,NA,10312,1,0,1,2500,1344,1985,1,A5,635000,45323,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5664,65,NA,A5,231 WOEHRLE AVENUE,NA,10312,1,0,1,1274,1080,1980,1,A5,690000,45516,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5665,31,NA,A5,33 LUDLOW STREET,NA,10312,1,0,1,2800,1512,1980,1,A5,740000,45406,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5665,41,NA,A5,708 DRUMGOOLE ROAD WEST,NA,10312,1,0,1,2800,1520,1980,1,A5,700000,45481,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5668,33,NA,A1,268 SHOTWELL AVENUE,NA,10312,1,0,1,4352,2650,2000,1,A1,1300000,45453,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5668,140,NA,A5,239 SHOTWELL AVENUE,NA,10312,1,0,1,2400,2128,1980,1,A5,0,45527,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5669,84,NA,A1,148 WOEHRLE AVENUE,NA,10312,1,0,1,5670,2160,1980,1,A1,885000,45593,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5671,41,NA,A5,74 LUDLOW STREET,NA,10312,1,0,1,2500,1344,1978,1,A5,576900,45408,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5672,13,NA,A2,135 MC ARTHUR AVENUE,NA,10312,1,0,1,6221,2008,1975,1,A2,588000,45632,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5672,31,NA,A1,91 MCARTHUR AVE,NA,10312,1,0,1,4000,2396,1975,1,A1,935000,45525,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5673,83,NA,A2,85 FORRESTAL AVENUE,NA,10312,1,0,1,4100,2224,1975,1,A2,840000,45441,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5675,34,NA,A5,77 WOEHRLE AVENUE,NA,10312,1,0,1,2400,1472,1975,1,A5,0,45489,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5675,39,NA,A5,71 WOEHRLE AVENUE,NA,10312,1,0,1,2400,1472,1975,1,A5,0,45457,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5675,72,NA,A5,42 LORING AVENUE,NA,10312,1,0,1,2283,1472,1975,1,A5,690000,45520,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5675,74,NA,A5,44 LORING AVENUE,NA,10312,1,0,1,2275,1472,1975,1,A5,707610,45471,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5676,95,NA,A5,92 ALEXANDER AVENUE,NA,10312,1,0,1,3450,1302,1985,1,A5,570000,45435,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5678,12,NA,A5,2 ALEXANDER AVENUE,NA,10312,1,0,1,3000,1294,1975,1,A5,0,45526,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5679,50,NA,A5,292 ANNADALE RD,NA,10312,1,0,1,2136,1472,1982,1,A5,1,45463,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5679,53,NA,A5,604 DRUMGOOLE ROAD WEST,NA,10312,1,0,1,3136,1472,1982,1,A5,0,45413,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5679,84,NA,A1,55 MC ARTHUR AVENUE,NA,10312,1,0,1,4646,2300,1982,1,A1,880000,45499,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5679,105,NA,A5,7 MC ARTHUR AVENUE,NA,10312,1,0,1,3000,1624,1970,1,A5,645000,45513,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5680,58,NA,A5,14 GOLD AVENUE,NA,10312,1,0,1,2600,1132,1970,1,A5,10,45337,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5680,59,NA,A5,12 GOLD AVENUE,NA,10312,1,0,1,2600,1440,1970,1,A5,0,45434,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5680,73,NA,A5,27 SUNFIELD AVENUE,NA,10312,1,0,1,2800,1440,1970,1,A5,0,45356,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5680,85,NA,A5,196 ANNADALE ROAD,NA,10312,1,0,1,3000,1598,1975,1,A5,540000,45328,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5680,158,NA,A5,104 FORRESTAL AVENUE,NA,10312,1,0,1,2941,1368,1980,1,A5,750000,45510,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5680,220,NA,A2,114 MC ARTHUR AVENUE,NA,10312,1,0,1,4800,1240,1975,1,A2,705000,45386,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5680,251,NA,A5,33 LORING AVENUE,NA,10312,1,0,1,2660,1368,1980,1,A5,647392,45460,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5680,257,NA,A5,20 FORRESTAL COURT,NA,10312,1,0,1,2850,1368,1980,1,A5,0,45517,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5680,263,NA,A5,34 FORRESTAL COURT,NA,10312,1,0,1,5402,2000,1980,1,A5,10,45469,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5680,280,NA,A5,15 LORING AVENUE,NA,10312,1,0,1,2400,1200,1980,1,A5,0,45496,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5680,299,NA,A5,89 ALEXANDER AVENUE,NA,10312,1,0,1,3060,1368,1980,1,A5,759000,45632,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5680,324,NA,A5,47 ALEXANDER AVENUE,NA,10312,1,0,1,2755,1368,1978,1,A5,755000,45516,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5681,35,NA,A5,40 DORVAL PLACE,NA,10312,1,0,1,2738,1280,1975,1,A5,0,45602,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5682,27,NA,A5,27 CHERYL AVENUE,NA,10312,1,0,1,3000,2088,1974,1,A5,0,45461,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5683,42,NA,A1,51 KENMORE STREET,NA,10312,1,0,1,6428,1464,1977,1,A1,0,45562,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5683,100,NA,A5,88 ANNADALE ROAD,NA,10312,1,0,1,3444,1720,1977,1,A5,700000,45604,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5683,181,NA,A5,15 BERRY AVENUE WEST,NA,10312,1,0,1,2800,1332,1970,1,A5,0,45350,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5683,189,NA,A5,29 BERRY AVENUE WEST,NA,10312,1,0,1,2800,1332,1970,1,A5,10,45632,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5683,199,NA,A5,49 BERRY AVENUE WEST,NA,10312,1,0,1,2800,1720,1970,1,A5,0,45621,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5685,62,NA,A5,90 KENMORE STREET,NA,10312,1,0,1,2497,1216,1974,1,A5,583000,45422,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5686,1,NA,A5,57 DIERAUF STREET,NA,10312,1,0,1,2500,1200,1979,1,A5,0,45392,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5686,1,NA,A5,57 DIERAUF STREET,NA,10312,1,0,1,2500,1200,1979,1,A5,650000,45512,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5686,47,NA,A1,5 DIERAUF STREET,NA,10312,1,0,1,4500,1750,1975,1,A1,920000,45505,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5687,44,NA,A1,135 END PLACE,NA,10312,1,0,1,4000,1612,1974,1,A1,0,45625,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5687,55,NA,A1,115 BOYLAN STREET,NA,10312,1,0,1,6201,1612,1974,1,A1,820000,45621,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5687,122,NA,A1,1158 ARTHUR KILL ROAD,NA,10312,1,0,1,4400,1612,1974,1,A1,0,45569,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5688,54,NA,A1,174 HEFFERNAN STREET,NA,10312,1,0,1,4000,1704,1973,1,A1,770000,45572,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5688,56,NA,A5,178 HEFFERNAN STREET,NA,10312,1,0,1,3000,1420,1973,1,A5,680000,45538,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5694,79,NA,A1,600 ANNADALE ROAD,NA,10312,1,0,1,4368,1865,1939,1,A1,765000,45467,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5694,135,NA,A1,710 ANNADALE ROAD,NA,10312,1,0,1,5940,1690,1940,1,A1,891000,45511,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5699,31,NA,A2,550 DRUMGOOLE ROAD EAST,NA,10312,1,0,1,8000,896,1945,1,A2,935000,45622,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1B,5704,34,NA,V0,60 RATHBUN AVENUE,NA,10312,0,0,0,6573,0,1985,1,A2,1100000,45482,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5705,21,NA,A1,142 RENSSELAER AVENUE,NA,10312,1,0,1,10000,2800,1985,1,A1,0,45455,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5706,66,NA,A2,133 RENSSELAER AVENUE,NA,10312,1,0,1,10000,2120,1970,1,A2,0,45465,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5710,7,NA,A1,98 SINCLAIR AVENUE,NA,10312,1,0,1,4300,2096,2021,1,A1,0,45602,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5710,52,NA,A3,117 SHELDON AVENUE,NA,10312,1,0,1,13600,3400,1990,1,A3,0,45524,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5711,11,NA,A5,130 STAFFORD AVENUE,NA,10312,1,0,1,2850,1352,1965,1,A5,420000,45364,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5714,11,NA,A5,48 STAFFORD AVENUE,NA,10312,1,0,1,2600,1677,2019,1,A5,899000,45510,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5714,11,NA,A5,N/A STAFFORD AVENUE,NA,10312,1,0,1,2600,1677,2019,1,A5,10,45323,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5715,12,NA,A2,82 VINELAND AVENUE,NA,10312,1,0,1,4200,2100,1975,1,A2,0,45618,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5715,12,NA,A2,82 VINELAND AVENUE,NA,10312,1,0,1,4200,2100,1975,1,A2,860000,45490,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5715,28,NA,A1,56 VINELAND AVENUE,NA,10312,1,0,1,4000,2144,1975,1,A1,0,45467,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5715,40,NA,A5,30 VINELAND AVENUE,NA,10312,1,0,1,2525,1376,1980,1,A5,652000,45425,2024
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5716,4,NA,A2,469 ARDEN AVENUE,NA,10312,1,0,1,5700,952,1965,1,A2,725000,45523,2024
