borough,neighborhood,building_class_category,tax_class_at_present,block,lot,ease_ment,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,year
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6245,262,NA,A1,49 FURMAN STREET,NA,10312,1,0,1,3999,1910,2012,1,A1,1120000,44719,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6246,36,NA,A1,16 FURMAN STREET,NA,10312,1,0,1,10600,2404,1978,1,A1,0,44877,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6246,60,NA,A1,5031 AMBOY ROAD,NA,10312,1,0,1,9504,1572,1899,1,A1,0,44579,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6249,235,NA,A2,108 NORTH PINE TERRACE,NA,10312,1,0,1,3999,2008,1965,1,A2,0,44714,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6249,243,NA,A2,124 NORTH PINE TERRACE,NA,10312,1,0,1,4000,2008,1965,1,A2,0,44643,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6251,80,NA,A5,109 BENNETT AVENUE,NA,10312,1,0,1,3282,1344,1970,1,A5,0,44764,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6252,12,NA,A2,32 BUFFINGTON AVENUE,NA,10312,1,0,1,8399,1897,1974,1,A2,800000,44915,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6261,19,NA,A0,230 IONIA AVENUE,NA,10312,1,0,1,8000,1600,1960,1,A0,760000,44904,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6265,13,NA,A1,247 RATHBUN AVENUE,NA,10312,1,0,1,4000,2414,1920,1,A1,357000,44615,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6267,50,NA,A1,279 SHELDON AVENUE,NA,10312,1,0,1,3840,1912,1974,1,A1,755000,44585,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6267,75,NA,A5,329 SHELDON AVENUE,NA,10312,1,0,1,2564,1390,2002,1,A5,825000,44784,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6268,66,NA,A2,223 SINCLAIR AVENUE,NA,10312,1,0,1,4200,1864,1965,1,A2,835000,44788,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6271,15,NA,A1,472 JEFFERSON BOULEVARD,NA,10312,1,0,1,3839,1968,1940,1,A1,0,44721,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6272,17,NA,A2,17 HOLCOMB AVENUE,NA,10312,1,0,1,8000,2092,1970,1,A2,950000,44608,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6273,27,NA,A2,327 CROWN AVENUE,NA,10312,1,0,1,5999,1220,1950,1,A2,0,44736,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6277,51,NA,A1,117 ALBEE AVENUE,NA,10312,1,0,1,4440,2176,1986,1,A1,0,44655,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6278,32,NA,A2,335 EDGEGROVE AVENUE,NA,10312,1,0,1,7000,2668,1970,1,A2,889163,44588,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6281,30,NA,A2,90 ALBEE AVENUE,NA,10312,1,0,1,4050,2087,1979,1,A2,749000,44586,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6281,49,NA,A1,403 EDGEGROVE AVENUE,NA,10312,1,0,1,4000,1840,1976,1,A1,885000,44580,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6297,49,NA,A2,467 IONIA AVENUE,NA,10312,1,0,1,3999,1125,1970,1,A2,840000,44725,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6297,59,NA,A2,487 IONIA AVENUE,NA,10312,1,0,1,4000,1968,1970,1,A2,0,44649,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6298,19,NA,A2,84 RAMONA AVENUE,NA,10312,1,0,1,3999,1932,1975,1,A2,750000,44914,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6298,34,NA,A2,194 HEENAN AVE,NA,10312,1,0,1,3999,1932,1975,1,A2,750000,44902,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6299,25,NA,A2,388 RATHBUN AVENUE,NA,10312,1,0,1,3999,1968,1969,1,A2,555000,44909,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6299,48,NA,A2,89 RAMONA AVE,NA,10312,1,0,1,4000,1968,1974,1,A2,745000,44607,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6301,71,NA,A2,480 SHELDON AVENUE,NA,10312,1,0,1,3999,1890,1970,1,A2,0,44886,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6303,4,NA,A2,394 STAFFORD AVENUE,NA,10312,1,0,1,12000,2520,1980,1,A2,995000,44663,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6304,7,NA,A3,424 VINELAND AVENUE,NA,10312,1,0,1,8700,3600,1992,1,A3,1620000,44602,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6304,19,NA,A3,394 VINELAND AVENUE,NA,10312,1,0,1,8499,3600,1992,1,A3,1631000,44845,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6305,92,NA,A3,6 CROWN PLACE,NA,10312,1,0,1,10400,3308,1986,1,A3,1365000,44641,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6320,24,NA,A2,137 DOWNES AVENUE,NA,10312,1,0,1,3999,1125,1965,1,A2,0,44791,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6323,32,NA,A1,24 ALVINE AVENUE,NA,10312,1,0,1,6640,1344,1930,1,A1,720000,44616,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6352,31,NA,A1,123 PEARE PLACE,NA,10312,1,0,1,6499,2530,1983,1,A1,0,44868,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6352,31,NA,A1,123 PEARE PLACE,NA,10312,1,0,1,6500,2530,1983,1,A1,1125000,44673,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6354,12,NA,A3,116 RYAN PLACE,NA,10312,1,0,1,8000,4640,1988,1,A3,0,44875,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6357,33,NA,A1,12 BENNETT PLACE,NA,10312,1,0,1,11999,8232,1988,1,A1,1350000,44907,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6357,40,NA,A1,24 BENNETT PLACE,NA,10312,1,0,1,12000,5928,1985,1,A1,0,44674,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6359,10,NA,A1,51 RYAN PLACE,NA,10312,1,0,1,5999,2500,1984,1,A1,1315000,44887,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6360,15,NA,A3,611 BARCLAY AVENUE,NA,10312,1,0,1,8005,4784,1945,1,A3,0,44757,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6361,14,NA,A1,227 KINGHORN STREET,NA,10312,1,0,1,6675,2282,1984,1,A1,910000,44827,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6361,30,NA,A1,203 KINGHORN ST,NA,10312,1,0,1,7070,2576,1983,1,A1,1050000,44697,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6361,79,NA,A1,170 LENZIE STREET,NA,10312,1,0,1,5570,3700,2003,1,A1,0,44914,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6363,20,NA,A1,300 SHIRLEY AVENUE,NA,10312,1,0,1,5999,2520,1955,1,A1,999999,44812,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6364,12,NA,A3,39 TYNDALE STREET,NA,10312,1,0,1,9000,3960,1990,1,A3,1525000,44573,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6364,84,NA,A1,23 TYNDALE STREET,NA,10312,1,0,1,10999,3600,1996,1,A1,0,44811,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6364,84,NA,A1,23 TYNDALE STREET,NA,10312,1,0,1,10999,3600,1996,1,A1,1952799,44769,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6364,144,NA,A1,20 TYNDALE STREET,NA,10312,1,0,1,11105,4484,1988,1,A1,0,44858,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6366,12,NA,A1,398 SHIRLEY AVENUE,NA,10312,1,0,1,5999,2880,1987,1,A1,0,44719,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6371,14,NA,A9,152 JANSEN STREET,NA,10312,1,0,1,6249,2158,1970,1,A9,990000,44778,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6371,57,NA,A3,131 WEAVER STREET,NA,10312,1,0,1,10099,2240,1970,1,A3,960000,44839,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6373,38,NA,A5,6 WINSLOW PLACE,NA,10312,1,0,1,7301,2058,2015,1,A5,835000,44571,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6373,50,NA,A1,625 SYCAMORE STREET,NA,10312,1,0,1,4000,1872,1945,1,A1,702500,44617,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6373,248,NA,A2,621 SYCAMORE STREET,NA,10312,1,0,1,4000,624,1940,1,A2,585000,44636,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6378,29,NA,A1,114 TALLMAN,NA,10312,1,0,1,3999,2720,1990,1,A1,0,44845,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6394,11,NA,A1,24 THIRD COURT,NA,10312,1,0,1,8399,3000,1988,1,A1,1515000,44914,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6401,49,NA,A1,596 BARCLAY AVENUE,NA,10312,1,0,1,4002,2500,1996,1,A1,950000,44742,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6401,54,NA,A1,604 BARCLAY AVENUE,NA,10312,1,0,1,4999,2520,1999,1,A1,0,44910,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6421,52,NA,A1,264 TALLMAN STREET,NA,10312,1,0,1,5649,2502,1990,1,A1,100000,44763,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6424,18,NA,A1,240 BARCLAY AVENUE,NA,10312,1,0,1,3999,1776,1975,1,A1,700000,44743,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6424,41,NA,A2,286 BARCLAY AVENUE,NA,10312,1,0,1,6000,2436,1975,1,A2,945000,44573,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6425,40,NA,A1,76 RAE AVENUE,NA,10312,1,0,1,3999,1278,1935,1,A1,600000,44715,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6431,183,NA,A1,361 POILLON AVENUE,NA,10312,1,0,1,14717,4163,1965,1,A1,1275000,44624,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6452,2,NA,A1,40 ZEPHYR AVENUE,NA,10312,1,0,1,6580,1584,1965,1,A1,915000,44672,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6454,10,NA,A3,488 PHILIP AVENUE,NA,10312,1,0,1,11250,2800,2002,1,A3,1650000,44638,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6456,1,NA,A1,40 LYNCH STREET,NA,10312,1,0,1,5940,2445,1970,1,A1,0,44650,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6459,8,NA,A1,288 POILLON AVENUE,NA,10312,1,0,1,3999,2744,1987,1,A1,0,44804,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6460,4,NA,A1,22 ALLEGRO STREET,NA,10312,1,0,1,5080,2688,1998,1,A1,1068888,44854,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6461,45,NA,A1,45 ALLEGRO STREET,NA,10312,1,0,1,3820,2161,2018,1,A1,0,44768,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6469,75,NA,A2,40 POILLON AVENUE,NA,10312,1,0,1,10320,1616,1955,1,A2,825000,44867,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6474,31,NA,A1,11 PHILIP AVENUE,NA,10312,1,0,1,6000,1792,1975,1,A1,825000,44664,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,70,NA,A1,5 NICOLOSI DRIVE,NA,10312,1,0,1,12500,4000,1992,1,A1,2250000,44743,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,160,NA,A3,165 NICOLOSI DRIVE,NA,10312,1,0,1,20280,6000,2001,1,A3,2025000,44847,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,190,NA,A3,120 NICOLOSI DRIVE,NA,10312,1,0,1,19844,7372,1986,1,A3,2300000,44607,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,300,NA,A3,55 NICOLOSI DRIVE,NA,10312,1,0,1,10299,5104,1989,1,A3,2585000,44883,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,530,NA,A5,5198 HYLAN BOULEVARD,NA,10312,1,0,1,2151,1414,2011,1,A5,820000,44687,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6511,7,NA,A1,4 RUGGLES STREET,NA,10312,1,0,1,5000,2400,2002,1,A1,1125000,44592,2022
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6523,51,NA,A2,63 ARBUTUS AVENUE,NA,10312,1,0,1,20700,1008,1950,1,A2,937500,44827,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,5393,10,NA,B2,560 OAKDALE STREET,NA,10312,2,0,2,15000,4480,1980,1,B2,0,44582,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,5408,14,NA,B9,172 BATHGATE STREET,NA,10312,2,0,2,2425,1650,1996,1,B9,800000,44672,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,5408,21,NA,B9,160 BATHGATE STREET,NA,10312,2,0,2,3049,1492,1995,1,B9,785000,44880,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6205,96,NA,B9,47 SEGUINE PLACE,NA,10312,2,0,2,3250,1804,1986,1,B9,0,44708,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6205,98,NA,B9,55 SEGUINE PLACE,NA,10312,2,0,2,3250,1804,1986,1,B9,650000,44874,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6209,81,NA,B9,165 MOSELY AVENUE,NA,10312,2,0,2,3250,2008,1986,1,B9,870000,44816,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6212,27,NA,B9,92 JEANNETTE AVENUE,NA,10312,2,0,2,3000,1548,2005,1,B9,899000,44915,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6212,36,NA,B9,47 LUCY LOOP,NA,10312,2,0,2,2870,1500,2000,1,B9,706000,44662,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6214,38,NA,B2,58 EAGAN AVENUE,NA,10312,2,0,2,4999,3300,1989,1,B2,1180000,44755,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6221,59,NA,B2,19 JEANNETTE AVENUE,NA,10312,2,0,2,4432,2650,2013,1,B2,1175000,44873,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6222,26,NA,B9,38 JEANNETTE AVENUE,NA,10312,2,0,2,2825,1600,2004,1,B9,0,44652,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6222,49,NA,B2,25 LORRAINE AVENUE,NA,10312,2,0,2,3999,2550,2015,1,B2,1110000,44764,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6227,17,NA,B2,178 DETROIT AVENUE,NA,10312,2,0,2,12010,3617,1920,1,B2,999000,44776,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6230,25,NA,B3,650 DRUMGOOLE ROAD E,NA,10312,2,0,2,12000,1536,1930,1,B3,797000,44644,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1B,6233,17,NA,V0,224 RENSSELAER AVENUE,NA,10312,0,0,0,8000,0,1980,1,B2,0,44784,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6235,19,NA,B2,150 SINCLAIR AVENUE,NA,10312,2,0,2,3999,2500,2020,1,B2,499000,44740,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6238,72,NA,B2,219 VINELAND AVENUE,NA,10312,2,0,2,4000,2500,2021,1,B2,1191353,44629,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6240,7,NA,B2,20 SUMMIT PLACE,NA,10312,2,0,2,9999,2511,1975,1,B2,625000,44805,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6242,50,NA,B2,59 SUMMIT PLACE,NA,10312,2,0,2,4400,2250,2000,1,B2,0,44698,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6242,70,NA,B2,29 SUMMIT PLACE,NA,10312,2,0,2,4125,2400,2014,1,B2,1255000,44769,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6249,15,NA,B2,5125 AMBOY ROAD,NA,10312,2,0,2,4407,2508,2004,1,B2,1050000,44707,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6249,41,NA,B2,50 TENAFLY PLACE,NA,10312,2,0,2,4410,2646,2013,1,B2,0,44572,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6249,510,NA,B2,19 EAST TENAFLY AVENUE,NA,10312,2,0,2,6458,2251,1975,1,B2,805000,44648,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6254,64,NA,B2,16 NORTH RAILROAD STREET,NA,10312,2,0,2,3760,2733,1990,1,B2,856000,44841,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6254,121,NA,B2,123 SOUTH RAILROAD ST,NA,10312,2,0,2,5063,2442,1993,1,B2,998950,44609,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6254,136,NA,B2,145 SOUTH RAILROAD ST,NA,10312,2,0,2,3600,2496,2003,1,B2,885000,44811,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6259,16,NA,B2,240 DETROIT AVENUE,NA,10312,2,0,2,8000,2318,1980,1,B2,0,44642,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6261,9,NA,B2,258 IONIA AVENUE,NA,10312,2,0,2,4000,2350,1987,1,B2,0,44642,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6261,11,NA,B2,249 EDGEGROVE AVENUE,NA,10312,2,0,2,4000,2510,1945,1,B2,925000,44602,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6261,61,NA,B2,241 IONIA AVENUE,NA,10312,2,0,2,3999,3244,2013,1,B2,1050000,44795,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6266,9,NA,B2,314 SHELDON AVE,NA,10312,2,0,2,4080,2186,1986,1,B2,0,44679,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6267,19,NA,B2,208 SINCLAIR AVENUE,NA,10312,2,0,2,3999,2156,1992,1,B2,890000,44768,2022
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6267,29,NA,B2,188 SINCLAIR AVENUE,NA,10312,2,0,2,4280,2326,1992,1,B2,968000,44629,2022
